id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l,match_id,xCS_h,xCS_a
7410,True,2018-03-11 16:00:00,73,Bournemouth,BOU,82,Tottenham,TOT,1,4,1.17387,2.53124,0.0758,0.1822,0.742,7410,0.0036689994158265,0.2170251417445266
7416,True,2018-03-12 20:00:00,85,Stoke,STO,88,Manchester City,MCI,0,2,0.157023,1.64562,0.0252,0.185,0.7898,7416,0.1581334469693315,0.8488180968688166
7419,True,2018-03-17 15:00:00,73,Bournemouth,BOU,76,West Bromwich Albion,WBA,2,1,0.685329,1.74488,0.1,0.2141,0.6859,7419,0.0878719037363749,0.4941757019900662
7421,True,2018-03-17 15:00:00,219,Huddersfield,HUD,78,Crystal Palace,CRY,0,2,0.220381,2.74705,0.0034,0.0393,0.9573,7421,0.0093870329178391,0.7979987981224871
7425,True,2018-03-17 15:00:00,85,Stoke,STO,72,Everton,EVE,1,2,0.894266,2.97881,0.024,0.0988,0.8772,7425,0.0007607390539925,0.3100930484825153
7423,True,2018-03-17 17:30:00,87,Liverpool,LIV,90,Watford,WAT,5,0,1.81208,0.35476,0.7774,0.1736,0.049,7423,0.6804617616847822,0.1027007233731853
7432,True,2018-03-31 12:30:00,78,Crystal Palace,CRY,87,Liverpool,LIV,1,2,1.90868,1.72037,0.4192,0.2714,0.3094,7432,0.107504079294403,0.0577385456750651
7430,True,2018-03-31 15:00:00,220,Brighton,BRI,75,Leicester,LEI,0,2,1.60322,1.26582,0.4208,0.3811,0.1981,7430,0.017596628261349,0.0926784169753847
7434,True,2018-03-31 15:00:00,81,West Ham,WHU,74,Southampton,SOU,3,0,1.44971,0.446641,0.679,0.2334,0.0876,7434,0.629743316093244,0.1565226335312153
7435,True,2018-03-31 15:00:00,89,Manchester United,MUN,84,Swansea,SWA,2,0,2.14368,0.138813,0.9014,0.088,0.0106,7435,0.8672123217356065,0.0622642026454264
7436,True,2018-03-31 15:00:00,86,Newcastle United,NEW,219,Huddersfield,HUD,1,0,2.53617,0.280847,0.9211,0.0679,0.011,7436,0.7333408009455666,0.0323015471344109
7437,True,2018-03-31 15:00:00,90,Watford,WAT,73,Bournemouth,BOU,2,2,0.76133,2.1146,0.0861,0.1658,0.7481,7437,0.0431944288321907,0.4550894402320933
7438,True,2018-03-31 15:00:00,76,West Bromwich Albion,WBA,92,Burnley,BUR,1,2,0.394723,1.41534,0.0539,0.2105,0.7356,7438,0.0671163131904586,0.6658356155986891
7433,True,2018-03-31 17:30:00,72,Everton,EVE,88,Manchester City,MCI,1,3,0.859628,1.91312,0.118,0.2269,0.6551,7433,0.086550612156529,0.372256428735725
7429,True,2018-04-01 13:30:00,83,Arsenal,ARS,85,Stoke,STO,3,0,3.56649,0.342516,0.98,0.0173,0.0027,7429,0.7030207986942016,0.0027663464939047
7431,True,2018-04-01 16:00:00,80,Chelsea,CHE,82,Tottenham,TOT,1,3,1.209,1.3895,0.2883,0.3084,0.4033,7431,0.1477069160571946,0.2294384376041019
7443,True,2018-04-07 11:30:00,72,Everton,EVE,87,Liverpool,LIV,0,0,0.723427,0.947321,0.2392,0.3722,0.3886,7443,0.2928578017504088,0.4010585829497295
7440,True,2018-04-07 14:00:00,73,Bournemouth,BOU,78,Crystal Palace,CRY,2,2,2.09227,1.14558,0.6258,0.2273,0.1469,7440,0.2545016454121507,0.0308951774242086
7441,True,2018-04-07 14:00:00,220,Brighton,BRI,219,Huddersfield,HUD,1,1,1.53244,1.48964,0.3612,0.2921,0.3467,7441,0.0982691990465893,0.1602108071223774
7444,True,2018-04-07 14:00:00,75,Leicester,LEI,86,Newcastle United,NEW,1,2,1.09224,0.285116,0.6972,0.2476,0.0552,7444,0.746450496907805,0.1383435935088625
7446,True,2018-04-07 14:00:00,85,Stoke,STO,82,Tottenham,TOT,1,2,1.40115,1.79894,0.2774,0.2613,0.4613,7446,0.114712326338859,0.1726290754018483
7447,True,2018-04-07 14:00:00,90,Watford,WAT,92,Burnley,BUR,1,2,1.36685,1.38319,0.3407,0.2938,0.3655,7447,0.1522299498567838,0.2065516242675797
7448,True,2018-04-07 14:00:00,76,West Bromwich Albion,WBA,84,Swansea,SWA,1,1,1.22912,0.655729,0.5244,0.3142,0.1614,7448,0.469698134204408,0.2132591341684687
7445,True,2018-04-07 16:30:00,88,Manchester City,MCI,89,Manchester United,MUN,2,3,3.42967,1.21683,0.8461,0.1056,0.0483,7445,0.2141734796601426,0.0100846374184725
7439,True,2018-04-08 13:15:00,83,Arsenal,ARS,74,Southampton,SOU,3,2,1.58895,2.16699,0.2136,0.265,0.5214,7439,0.0364648760038757,0.0993594665704821
7442,True,2018-04-08 15:30:00,80,Chelsea,CHE,81,West Ham,WHU,1,1,2.12073,0.302554,0.8447,0.1265,0.0288,7442,0.7304554831097497,0.0814597408515222
7455,True,2018-04-14 11:30:00,74,Southampton,SOU,80,Chelsea,CHE,2,3,1.2922,0.663817,0.5388,0.2885,0.1727,7455,0.5044052054310044,0.2231867317846275
7449,True,2018-04-14 14:00:00,92,Burnley,BUR,75,Leicester,LEI,2,1,1.05951,1.99812,0.1538,0.237,0.6092,7449,0.0879946014647816,0.2482988519468751
7450,True,2018-04-14 14:00:00,78,Crystal Palace,CRY,220,Brighton,BRI,3,2,2.49925,1.54485,0.6578,0.2385,0.1037,7450,0.0210448298843848,0.0036440601029824
7451,True,2018-04-14 14:00:00,219,Huddersfield,HUD,90,Watford,WAT,1,0,0.929512,0.306273,0.555,0.3468,0.0982,7451,0.7247044682360274,0.3173648176836051
7456,True,2018-04-14 14:00:00,84,Swansea,SWA,72,Everton,EVE,1,1,1.19751,1.61456,0.239,0.272,0.489,7456,0.102472531063749,0.2550630969347094
7452,True,2018-04-14 16:30:00,87,Liverpool,LIV,73,Bournemouth,BOU,3,0,2.6402,0.540593,0.8795,0.0977,0.0228,7452,0.5264207427051018,0.0277075096080837
7457,True,2018-04-14 18:45:00,82,Tottenham,TOT,88,Manchester City,MCI,1,3,0.445014,3.61987,0.0027,0.0186,0.9787,7457,0.0014135123700011,0.6201250899538916
7454,True,2018-04-15 12:30:00,86,Newcastle United,NEW,83,Arsenal,ARS,2,1,0.888452,1.41538,0.217,0.284,0.499,7454,0.192329347466279,0.3580868193071449
7453,True,2018-04-15 15:00:00,89,Manchester United,MUN,76,West Bromwich Albion,WBA,0,1,0.639748,0.824508,0.2422,0.3744,0.3834,7453,0.3693817590635301,0.5143573616721058
7458,True,2018-04-16 19:00:00,81,West Ham,WHU,85,Stoke,STO,1,1,0.807456,1.41085,0.1795,0.277,0.5435,7458,0.1347222732409506,0.434030769048799
7462,True,2018-04-17 18:45:00,220,Brighton,BRI,82,Tottenham,TOT,1,1,0.988099,1.36248,0.2274,0.3273,0.4453,7462,0.2130630352356974,0.1889092197254709
7463,True,2018-04-18 18:45:00,73,Bournemouth,BOU,89,Manchester United,MUN,0,2,1.18301,1.61597,0.2262,0.2957,0.4781,7463,0.1064509050649432,0.2302275376360601
7420,True,2018-04-19 18:45:00,92,Burnley,BUR,80,Chelsea,CHE,1,2,0.221642,1.7717,0.0274,0.1481,0.8245,7420,0.1119072526876121,0.7946086022460787
7464,True,2018-04-19 18:45:00,75,Leicester,LEI,74,Southampton,SOU,0,0,0.515248,0.651171,0.2144,0.4168,0.3688,7464,0.409094844049266,0.5838511295288269
7468,True,2018-04-21 00:00:00,76,West Bromwich Albion,WBA,87,Liverpool,LIV,2,2,1.39669,1.6393,0.284,0.304,0.412,7468,0.1270360350069552,0.0849017346803521
7467,True,2018-04-21 14:00:00,90,Watford,WAT,78,Crystal Palace,CRY,0,0,0.59455,0.182325,0.4065,0.5004,0.0931,7467,0.8299483731729416,0.5389051434864415
7459,True,2018-04-22 12:30:00,83,Arsenal,ARS,81,West Ham,WHU,4,1,2.07299,0.623161,0.7544,0.1697,0.0759,7459,0.5219744302605174,0.0748004908408798
7466,True,2018-04-22 12:30:00,85,Stoke,STO,92,Burnley,BUR,1,1,0.356095,1.61309,0.0401,0.1688,0.7911,7466,0.0486682596826186,0.6930123706368186
7465,True,2018-04-22 15:30:00,88,Manchester City,MCI,84,Swansea,SWA,5,0,3.41675,0.297493,0.9824,0.016,0.0016,7465,0.7328018662855508,0.0017268686698118
7461,True,2018-04-23 19:00:00,72,Everton,EVE,86,Newcastle United,NEW,1,0,0.948534,0.480957,0.4792,0.3547,0.1661,7461,0.6069877231927626,0.3255161485071874
7472,True,2018-04-28 11:30:00,87,Liverpool,LIV,85,Stoke,STO,0,0,2.11658,0.777827,0.7207,0.1979,0.0814,7472,0.3359669002637535,0.077038185513202
7469,True,2018-04-28 14:00:00,92,Burnley,BUR,220,Brighton,BRI,0,0,1.54596,0.378409,0.7472,0.1922,0.0606,7469,0.6785237953969222,0.1076359770137658
7470,True,2018-04-28 14:00:00,78,Crystal Palace,CRY,75,Leicester,LEI,5,0,2.7876,0.941395,0.834,0.1232,0.0428,7470,0.3043577506536951,0.0157751237420022
7471,True,2018-04-28 14:00:00,219,Huddersfield,HUD,72,Everton,EVE,0,2,0.56538,0.943754,0.1959,0.3537,0.4504,7471,0.3313233776881438,0.5385281719871311
7474,True,2018-04-28 14:00:00,86,Newcastle United,NEW,76,West Bromwich Albion,WBA,0,1,1.58397,0.703096,0.6131,0.2555,0.1314,7474,0.4602996363729786,0.1399487890580991
7475,True,2018-04-28 14:00:00,74,Southampton,SOU,73,Bournemouth,BOU,2,1,1.72584,1.01741,0.5558,0.2504,0.1938,7475,0.2979497373135886,0.1280771652488261
7476,True,2018-04-28 16:30:00,84,Swansea,SWA,80,Chelsea,CHE,0,1,0.502964,1.45426,0.1109,0.2583,0.6308,7476,0.1882762623055978,0.5922642958180171
7478,True,2018-04-29 13:15:00,81,West Ham,WHU,88,Manchester City,MCI,1,4,0.228917,2.29076,0.0183,0.0931,0.8886,7478,0.0603424339266703,0.7894886520264289
7473,True,2018-04-29 15:30:00,89,Manchester United,MUN,83,Arsenal,ARS,2,1,1.54667,0.651541,0.6335,0.2606,0.1059,7473,0.4742851516998566,0.1045576423554783
7477,True,2018-04-30 19:00:00,82,Tottenham,TOT,90,Watford,WAT,2,0,1.76757,1.36928,0.4674,0.2681,0.2645,7477,0.1816392497956457,0.1048286031152047
7484,True,2018-05-04 20:00:00,220,Brighton,BRI,89,Manchester United,MUN,1,0,0.922771,0.652444,0.4308,0.3451,0.2241,7484,0.509378531639604,0.3081639065841655
7481,True,2018-05-05 12:30:00,85,Stoke,STO,78,Crystal Palace,CRY,1,2,0.750175,1.31471,0.1972,0.2941,0.5087,7481,0.2172762424072289,0.4309032170424361
7479,True,2018-05-05 15:00:00,75,Leicester,LEI,81,West Ham,WHU,0,2,0.391738,1.43027,0.0765,0.2404,0.6831,7479,0.1691597764100766,0.6688620207948007
7482,True,2018-05-05 15:00:00,90,Watford,WAT,86,Newcastle United,NEW,2,1,2.81246,0.613901,0.9131,0.0677,0.0192,7482,0.5124009786785316,0.0061026610834941
7483,True,2018-05-05 15:00:00,76,West Bromwich Albion,WBA,82,Tottenham,TOT,1,0,1.21792,0.969481,0.4274,0.3592,0.2134,7483,0.3446470124985183,0.0284513572566575
7488,True,2018-05-05 15:00:00,73,Bournemouth,BOU,84,Swansea,SWA,1,0,1.69618,1.0138,0.5596,0.2576,0.1828,7488,0.3104825332221348,0.1040873218188198
7486,True,2018-05-05 17:30:00,72,Everton,EVE,74,Southampton,SOU,1,1,0.420891,0.634996,0.2047,0.4342,0.3611,7486,0.5016990745101962,0.6486751426639645
7480,True,2018-05-06 13:30:00,88,Manchester City,MCI,219,Huddersfield,HUD,0,0,0.78641,0.54565,0.3661,0.4011,0.2328,7480,0.5206389087635436,0.4421366728127309
7485,True,2018-05-06 16:30:00,80,Chelsea,CHE,87,Liverpool,LIV,1,0,0.806168,0.427002,0.4299,0.3931,0.177,7485,0.6437288307319486,0.4295133058893274
7487,True,2018-05-06 16:30:00,83,Arsenal,ARS,92,Burnley,BUR,5,0,2.92408,0.21671,0.9736,0.0236,0.0028,7487,0.7999969940986257,0.0028665432348278
7426,True,2018-05-08 19:45:00,84,Swansea,SWA,74,Southampton,SOU,0,1,0.389621,1.48865,0.0672,0.215,0.7178,7426,0.1350045776307951,0.6710364874951078
7422,True,2018-05-09 19:45:00,75,Leicester,LEI,83,Arsenal,ARS,3,1,2.19801,1.54443,0.5355,0.2479,0.2166,7422,0.1038937350292073,0.0491456403365987
7460,True,2018-05-09 19:45:00,80,Chelsea,CHE,219,Huddersfield,HUD,1,1,2.25256,0.631021,0.7775,0.1733,0.0492,7460,0.3767993961911882,0.0790618436156106
7424,True,2018-05-09 20:00:00,88,Manchester City,MCI,220,Brighton,BRI,3,1,1.64765,1.00939,0.5282,0.2791,0.1927,7424,0.2558074516686189,0.1421102841311221
7427,True,2018-05-09 20:00:00,82,Tottenham,TOT,86,Newcastle United,NEW,1,0,0.835241,0.829699,0.3279,0.3463,0.3258,7427,0.4188004428660137,0.4051872019847342
7428,True,2018-05-10 19:45:00,81,West Ham,WHU,89,Manchester United,MUN,0,0,0.783043,0.596075,0.3689,0.3839,0.2472,7428,0.5370339674268754,0.4231736046608847
7489,True,2018-05-13 15:00:00,81,West Ham,WHU,72,Everton,EVE,3,1,1.18299,1.67867,0.2409,0.2673,0.4918,7489,0.1192896299712175,0.2483370977094706
7490,True,2018-05-13 15:00:00,82,Tottenham,TOT,75,Leicester,LEI,5,4,1.83248,1.27359,0.5297,0.2511,0.2192,7490,0.2414078113229787,0.0718672314699371
7491,True,2018-05-13 15:00:00,84,Swansea,SWA,85,Stoke,STO,1,2,1.70936,1.75436,0.3376,0.2527,0.4097,7491,0.0713230774218171,0.1592471642859866
7492,True,2018-05-13 15:00:00,92,Burnley,BUR,73,Bournemouth,BOU,1,2,1.16179,1.38551,0.2801,0.3166,0.4033,7492,0.1940064679113724,0.1813226830355945
7493,True,2018-05-13 15:00:00,78,Crystal Palace,CRY,76,West Bromwich Albion,WBA,2,0,2.36491,0.216004,0.9305,0.061,0.0085,7493,0.802235666804257,0.0282637819512601
7494,True,2018-05-13 15:00:00,219,Huddersfield,HUD,83,Arsenal,ARS,0,1,1.31031,2.3322,0.1362,0.2034,0.6604,7494,0.0056556945488638,0.2324482385999108
7495,True,2018-05-13 15:00:00,87,Liverpool,LIV,220,Brighton,BRI,4,0,3.50981,0.0408165,0.9844,0.0143,0.0013,7495,0.9595294212436898,0.0114626754076419
7496,True,2018-05-13 15:00:00,89,Manchester United,MUN,90,Watford,WAT,1,0,0.45805,0.654288,0.217,0.4319,0.3511,7496,0.4827253509595092,0.5844563887693229
7497,True,2018-05-13 15:00:00,86,Newcastle United,NEW,80,Chelsea,CHE,3,0,2.24197,0.843284,0.7887,0.1677,0.0436,7497,0.3110866861714165,0.0193630997080326
7498,True,2018-05-13 15:00:00,74,Southampton,SOU,88,Manchester City,MCI,0,1,0.506624,0.765614,0.2136,0.396,0.3904,7498,0.4348889780391967,0.5877808975680932
9197,True,2018-08-10 22:00:00,89,Manchester United,MUN,75,Leicester,LEI,2,1,1.5137,1.73813,0.2812,0.3275,0.3913,9197,0.022579355204266,0.0981317534371171
9198,True,2018-08-11 14:30:00,86,Newcastle United,NEW,82,Tottenham,TOT,1,2,0.974497,2.58097,0.08,0.1479,0.7721,9198,0.0355056413144481,0.3394445876654796
9199,True,2018-08-11 17:00:00,90,Watford,WAT,220,Brighton,BRI,2,0,1.42372,0.45504,0.6438,0.2574,0.0988,9199,0.6072623433362139,0.1950489244511875
9200,True,2018-08-11 17:00:00,219,Huddersfield,HUD,80,Chelsea,CHE,0,3,0.396115,2.31427,0.0214,0.1011,0.8775,9200,0.0346989924633344,0.6460232642459707
9201,True,2018-08-11 17:00:00,228,Fulham,FLH,78,Crystal Palace,CRY,0,2,0.638076,1.07816,0.2004,0.3242,0.4754,9201,0.2912197057076365,0.5149343140582536
9202,True,2018-08-11 17:00:00,73,Bournemouth,BOU,227,Cardiff,CAR,2,0,2.60022,1.50693,0.6773,0.2104,0.1123,9202,0.0215259768335287,0.0217032844305069
9203,True,2018-08-11 19:30:00,229,Wolverhampton Wanderers,WOL,72,Everton,EVE,2,2,0.891038,0.715382,0.3582,0.3775,0.2643,9203,0.3840970750152062,0.3657235468211126
9204,True,2018-08-12 15:30:00,74,Southampton,SOU,92,Burnley,BUR,0,0,1.01994,1.40827,0.2552,0.2792,0.4656,9204,0.1896220943991196,0.3325095927374872
9205,True,2018-08-12 15:30:00,87,Liverpool,LIV,81,West Ham,WHU,4,0,4.34421,0.404253,0.9893,0.0092,0.0015,9205,0.6516841317628492,0.0011169845887251
9206,True,2018-08-12 18:00:00,83,Arsenal,ARS,88,Manchester City,MCI,0,2,0.445187,2.0178,0.0451,0.1428,0.8121,9206,0.0643541480240792,0.6298541163342226
9207,True,2018-08-18 14:30:00,227,Cardiff,CAR,86,Newcastle United,NEW,0,0,1.15521,1.55405,0.2369,0.2926,0.4705,9207,0.1004787713465108,0.2555273303175631
9208,True,2018-08-18 17:00:00,81,West Ham,WHU,73,Bournemouth,BOU,1,2,1.10275,1.69077,0.1961,0.2942,0.5097,9208,0.1241647468430563,0.167888048349465
9209,True,2018-08-18 17:00:00,82,Tottenham,TOT,228,Fulham,FLH,3,1,3.26713,1.44253,0.7814,0.1358,0.0828,9209,0.1630850556287922,0.0135278581079758
9210,True,2018-08-18 17:00:00,75,Leicester,LEI,229,Wolverhampton Wanderers,WOL,2,0,0.222843,1.09349,0.0571,0.292,0.6509,9210,0.256260963707426,0.7958848705547663
9211,True,2018-08-18 17:00:00,72,Everton,EVE,74,Southampton,SOU,2,1,2.02004,1.77471,0.4316,0.2692,0.2992,9211,0.0779123342356252,0.0665341701522974
9212,True,2018-08-18 19:30:00,80,Chelsea,CHE,83,Arsenal,ARS,3,2,1.71799,2.45798,0.231,0.2035,0.5655,9212,0.0451703533039148,0.1530036672197552
9213,True,2018-08-19 15:30:00,88,Manchester City,MCI,219,Huddersfield,HUD,6,1,4.60356,0.663731,0.9792,0.0183,0.0025,9213,0.3919589030275925,0.0025722387696069
9214,True,2018-08-19 15:30:00,92,Burnley,BUR,90,Watford,WAT,1,3,0.392642,1.9171,0.03,0.123,0.847,9214,0.0331013818126677,0.6643152501720305
9215,True,2018-08-19 18:00:00,220,Brighton,BRI,89,Manchester United,MUN,3,2,1.63672,1.56579,0.3538,0.3473,0.2989,9215,0.0871879612331227,0.0706843561787286
9216,True,2018-08-20 22:00:00,78,Crystal Palace,CRY,87,Liverpool,LIV,0,2,0.368608,2.82183,0.0111,0.0563,0.9326,9216,0.0163108238446253,0.6825346260816053
9217,True,2018-08-25 14:30:00,229,Wolverhampton Wanderers,WOL,88,Manchester City,MCI,1,1,1.26376,1.84293,0.22,0.2638,0.5162,9217,0.1015758853633144,0.1741855723535444
9218,True,2018-08-25 17:00:00,74,Southampton,SOU,75,Leicester,LEI,1,2,0.542494,0.517935,0.276,0.4481,0.2759,9218,0.5621836309839903,0.5687246496048626
9219,True,2018-08-25 17:00:00,219,Huddersfield,HUD,227,Cardiff,CAR,0,0,0.203453,1.06351,0.0611,0.3185,0.6204,9219,0.2927121591574762,0.8068654721760807
9220,True,2018-08-25 17:00:00,228,Fulham,FLH,92,Burnley,BUR,4,2,1.92459,1.56882,0.4467,0.2621,0.2912,9220,0.1059480607519884,0.1082745164588037
9221,True,2018-08-25 17:00:00,73,Bournemouth,BOU,72,Everton,EVE,2,2,2.5887,0.543665,0.876,0.0937,0.0303,9221,0.5691231102682724,0.0247674441964434
9222,True,2018-08-25 17:00:00,83,Arsenal,ARS,81,West Ham,WHU,3,1,1.7852,1.17924,0.5255,0.2474,0.2271,9222,0.2614520932689059,0.1120225262722358
9223,True,2018-08-25 19:30:00,87,Liverpool,LIV,220,Brighton,BRI,1,0,1.81412,0.535616,0.7125,0.2072,0.0803,9223,0.5454790165627919,0.1288143883830296
9224,True,2018-08-26 15:30:00,90,Watford,WAT,78,Crystal Palace,CRY,2,1,1.14596,1.21905,0.3208,0.3146,0.3646,9224,0.2327734138837672,0.2298922843660557
9225,True,2018-08-26 18:00:00,86,Newcastle United,NEW,80,Chelsea,CHE,1,2,0.209337,1.49669,0.0288,0.176,0.7952,9225,0.1115350227528518,0.8063592120865967
9226,True,2018-08-27 22:00:00,89,Manchester United,MUN,82,Tottenham,TOT,0,3,1.40321,1.80811,0.269,0.2436,0.4874,9226,0.0879044467209131,0.224369888429322
9227,True,2018-09-01 11:30:00,75,Leicester,LEI,87,Liverpool,LIV,1,2,0.981217,1.22722,0.2629,0.3246,0.4125,9227,0.2088098758910895,0.3008764644374981
9228,True,2018-09-01 14:00:00,81,West Ham,WHU,229,Wolverhampton Wanderers,WOL,0,1,0.888887,1.22301,0.2413,0.3045,0.4542,9228,0.2403323600665163,0.3706491078157796
9229,True,2018-09-01 14:00:00,72,Everton,EVE,219,Huddersfield,HUD,1,1,0.616013,0.660035,0.272,0.4062,0.3218,9229,0.4609328661194383,0.5176712446399755
9230,True,2018-09-01 14:00:00,78,Crystal Palace,CRY,74,Southampton,SOU,0,2,2.35193,3.13612,0.228,0.2078,0.5642,9230,0.01166770100271,0.0521866186710472
9231,True,2018-09-01 14:00:00,80,Chelsea,CHE,73,Bournemouth,BOU,2,0,1.16408,0.950959,0.387,0.3123,0.3007,9231,0.298366626873215,0.3004919609923074
9233,True,2018-09-01 14:00:00,220,Brighton,BRI,228,Fulham,FLH,2,2,2.68216,1.51555,0.6739,0.1942,0.1319,9233,0.1632641500487071,0.015086445287941
9234,True,2018-09-01 16:30:00,88,Manchester City,MCI,86,Newcastle United,NEW,2,1,2.46904,0.554763,0.8343,0.1322,0.0335,9234,0.4841881858744195,0.0526300544818621
9235,True,2018-09-02 12:30:00,227,Cardiff,CAR,83,Arsenal,ARS,2,3,0.77426,1.41005,0.1947,0.2698,0.5355,9235,0.2045329854207764,0.4476157493748982
9232,True,2018-09-02 15:00:00,92,Burnley,BUR,89,Manchester United,MUN,0,2,1.09923,2.90359,0.0644,0.1378,0.7978,9232,0.0194301293615141,0.2369319488239307
9236,True,2018-09-02 15:00:00,90,Watford,WAT,82,Tottenham,TOT,2,1,0.454309,0.582521,0.2195,0.4474,0.3331,9236,0.5184062441330126,0.6221345195979866
9237,True,2018-09-15 11:30:00,82,Tottenham,TOT,87,Liverpool,LIV,1,2,0.788168,3.01015,0.0318,0.0857,0.8825,9237,0.00356814177286,0.4287297299951241
9238,True,2018-09-15 14:00:00,86,Newcastle United,NEW,83,Arsenal,ARS,1,2,0.412121,0.90461,0.159,0.3722,0.4688,9238,0.3811184754328283,0.6290801699480694
9239,True,2018-09-15 14:00:00,88,Manchester City,MCI,228,Fulham,FLH,3,0,4.91621,0.342698,0.9962,0.0033,0.0005,9239,0.701668358030081,0.0002425108334156
9240,True,2018-09-15 14:00:00,219,Huddersfield,HUD,78,Crystal Palace,CRY,0,1,0.87744,0.746631,0.366,0.3492,0.2848,9240,0.4486562348931073,0.3855652142258063
9241,True,2018-09-15 14:00:00,80,Chelsea,CHE,227,Cardiff,CAR,4,1,2.67145,0.8276,0.8241,0.1326,0.0433,9241,0.3256600099893235,0.0269262322084108
9242,True,2018-09-15 14:00:00,73,Bournemouth,BOU,75,Leicester,LEI,4,2,2.22726,1.82502,0.4797,0.2532,0.2671,9242,0.0731246153176591,0.0403798726299801
9243,True,2018-09-15 16:30:00,90,Watford,WAT,89,Manchester United,MUN,1,2,1.17523,1.64902,0.218,0.2734,0.5086,9243,0.0778685935767771,0.2617043537128445
9244,True,2018-09-16 12:30:00,229,Wolverhampton Wanderers,WOL,92,Burnley,BUR,1,0,3.3916,0.208994,0.965,0.0311,0.0039,9244,0.8081277409790458,0.0161884113359359
9245,True,2018-09-16 15:00:00,72,Everton,EVE,81,West Ham,WHU,1,3,1.26774,1.52437,0.2789,0.2847,0.4364,9245,0.1338885221883409,0.2420735811482093
9246,True,2018-09-17 19:00:00,74,Southampton,SOU,220,Brighton,BRI,2,2,2.19521,1.97094,0.4184,0.2929,0.2887,9246,0.0581850729826853,0.0206313040339731
9247,True,2018-09-22 11:30:00,228,Fulham,FLH,90,Watford,WAT,1,1,1.77245,1.76133,0.3766,0.2572,0.3662,9247,0.1162954297687822,0.1003903626653914
9248,True,2018-09-22 14:00:00,89,Manchester United,MUN,229,Wolverhampton Wanderers,WOL,1,1,0.62283,1.1185,0.1789,0.3122,0.5089,9248,0.2615271262422566,0.5257133282677637
9249,True,2018-09-22 14:00:00,87,Liverpool,LIV,74,Southampton,SOU,3,0,1.77893,0.310467,0.8579,0.1225,0.0196,9249,0.7262888393548029,0.0104098248752002
9250,True,2018-09-22 14:00:00,75,Leicester,LEI,219,Huddersfield,HUD,3,1,1.80404,0.688176,0.676,0.2164,0.1076,9250,0.4542461160001134,0.1072919609386636
9251,True,2018-09-22 14:00:00,78,Crystal Palace,CRY,86,Newcastle United,NEW,0,0,0.930793,0.229309,0.5398,0.374,0.0862,9251,0.7896583028577194,0.3744334308106591
9252,True,2018-09-22 14:00:00,227,Cardiff,CAR,88,Manchester City,MCI,0,5,0.0980726,3.08415,0.0029,0.0352,0.9619,9252,0.0231083702708069,0.903401511279195
9253,True,2018-09-22 14:00:00,92,Burnley,BUR,73,Bournemouth,BOU,4,0,2.29417,0.976413,0.737,0.1749,0.0881,9253,0.3514888599910789,0.0184085242204077
9254,True,2018-09-22 16:30:00,220,Brighton,BRI,82,Tottenham,TOT,1,2,0.817174,2.11655,0.0836,0.1882,0.7282,9254,0.0525817201551678,0.367307690786416
9255,True,2018-09-23 12:30:00,81,West Ham,WHU,80,Chelsea,CHE,0,0,1.0177,1.88344,0.161,0.2497,0.5893,9255,0.1085416620144738,0.2706048749543877
9256,True,2018-09-23 15:00:00,83,Arsenal,ARS,72,Everton,EVE,2,0,0.930544,1.06523,0.287,0.3282,0.3848,9256,0.2830236797226647,0.3241273563126439
9257,True,2018-09-29 11:30:00,81,West Ham,WHU,89,Manchester United,MUN,3,1,1.3029,0.865739,0.4851,0.3156,0.1993,9257,0.3561187908981371,0.166923811538035
9258,True,2018-09-29 14:00:00,229,Wolverhampton Wanderers,WOL,74,Southampton,SOU,2,0,1.42507,0.679627,0.5683,0.2728,0.1589,9258,0.4940304180390164,0.1926121722197253
9259,True,2018-09-29 14:00:00,86,Newcastle United,NEW,75,Leicester,LEI,0,2,0.397301,1.34341,0.0701,0.2432,0.6867,9259,0.1297375273955594,0.6510618488302378
9260,True,2018-09-29 14:00:00,88,Manchester City,MCI,220,Brighton,BRI,2,0,2.90697,0.23023,0.9482,0.0453,0.0065,9260,0.7878052044007883,0.0197887874636134
9261,True,2018-09-29 14:00:00,219,Huddersfield,HUD,82,Tottenham,TOT,0,2,0.339245,2.33733,0.0173,0.0862,0.8965,9261,0.0311192800248575,0.7053253848833705
