Understat_ID,FPL_ID,Understat_Name,FPL_Name,season
7904,531,Caoimhin Kelleher,Caoimhin Kelleher,2019-20
8228,589,Nathaniel Phillips,Nathaniel Phillips,2019-20
8351,628,Ki-Jana Hoever,Ki-Jana Hoever,2019-20
-1,209,,Danilo Luiz da Silva,2019-20
8158,562,Scott Carson,Scott Carson,2019-20
-1,642,,Taylor Harwood-Bellis,2019-20
8497,643,Cole Palmer,Cole Palmer,2019-20
-1,223,,Chris Smalling,2019-20
-1,230,,Matteo Darmian,2019-20
-1,232,,Romelu Lukaku,2019-20
-1,236,,Sergio Romero,2019-20
-1,237,,Lee Grant,2019-20
-1,240,,Alexis Sánchez,2019-20
-1,261,,Jose Luis Mato Sanmartín,2019-20
780,263,Karl Darlow,Karl Darlow,2019-20
-1,264,,Frederick Woodman,2019-20
-1,482,,Jack Colback,2019-20
6063,483,Jacob Murphy,Jacob Murphy,2019-20
-1,499,,Rolando Aarons,2019-20
-1,573,,Robert Elliot,2019-20
-1,598,,Thomas Allan,2019-20
-1,610,,Liam Gibson,2019-20
-1,656,,Jack Young,2019-20
-1,484,,Philip Heise,2019-20
-1,551,,Archie Mair,2019-20
-1,669,,Daniel Adshead,2019-20
-1,296,,Richard Stearman,2019-20
-1,299,,Jake Eastwood,2019-20
-1,300,,Mark Duffy,2019-20
-1,521,,Michael Verrips,2019-20
-1,625,,Panagiotis Retsos,2019-20
7326,311,Kayne Ramsay,Kayne Ramsay,2019-20
848,312,Charlie Austin,Charlie Austin,2019-20
-1,316,,Sam Gallagher,2019-20
831,317,Fraser Forster,Fraser Forster,2019-20
-1,322,,Mohamed Elyounoussi,2019-20
1299,324,Mario Lemina,Mario Lemina,2019-20
-1,326,,Tyreke Johnson,2019-20
-1,327,,Callum Slattery,2019-20
-1,485,,Wesley Hoedt,2019-20
7983,535,Daniel N&#039;Lundulu,Daniel N'Lundulu,2019-20
-1,548,,Harry Lewis,2019-20
8511,649,Alexandre Jankewitz,Alexandre Jankewitz,2019-20
-1,654,,Will Ferry,2019-20
-1,663,,Jacob Maddox,2019-20
-1,334,,Kieran Trippier,2019-20
-1,339,,Vincent Janssen,2019-20
-1,351,,Luke Amos,2019-20
-1,543,,Alfie Whiteman,2019-20
-1,555,,Michel Vorm,2019-20
-1,558,,Brandon Austin,2019-20
-1,634,,Harvey White,2019-20
-1,655,,Dennis Cirkin,2019-20
-1,360,,Marc Navarro,2019-20
-1,367,,Pontus Dahlberg,2019-20
-1,372,,Ken Sema,2019-20
-1,513,,Heurelho da Silva Gomes,2019-20
-1,563,,Ayotomiwa Dele-Bashiru,2019-20
-1,648,,Adalberto Peñaranda,2019-20
-1,383,,Winston Reid,2019-20
-1,385,,Marko Arnautovic,2019-20
-1,387,,Alexandre Nascimento Costa Silva,2019-20
6651,398,Grady Diangana,Grady Diangana,2019-20
-1,400,,Pedro Obiang,2019-20
-1,582,,Joseph Anang,2019-20
-1,594,,Gonçalo Bento Soares Cardoso,2019-20
-1,595,,Bernardo Costa Da Rosa,2019-20
-1,651,,Alfie Lewis,2019-20
-1,664,,Conor Coventry,2019-20
785,412,John Ruddy,John Ruddy,2019-20
7459,413,Will Norris,Will Norris,2019-20
-1,418,,Hélder Costa,2019-20
-1,419,,Ivan Cavaleiro,2019-20
-1,559,,Bernard Ashley-Seal,2019-20
-1,560,,Taylor Perry,2019-20
8180,566,Owen Otasowie,Owen Otasowie,2019-20
8179,567,Luke Cundle,Luke Cundle,2019-20
8227,587,Oskar Buur,Oskar Buur,2019-20
-1,607,,Ryan Giles,2019-20
-1,652,,Leonardo Campana,2019-20
647,388,Harry Kane,Harry Kane,2020-21
1250,254,Mohamed Salah,Mohamed Salah,2020-21
1228,475,Bruno Fernandes,Bruno Miguel Borges Fernandes,2020-21
453,390,Son Heung-Min,Heung-Min Son,2020-21
822,202,Patrick Bamford,Patrick Bamford,2020-21
5555,164,Dominic Calvert-Lewin,Dominic Calvert-Lewin,2020-21
755,224,Jamie Vardy,Jamie Vardy,2020-21
8865,514,Ollie Watkins,Ollie Watkins,2020-21
314,271,Ilkay Gündogan,Ilkay Gündogan,2020-21
3277,6,Alexandre Lacazette,Alexandre Lacazette,2020-21
468,506,Callum Wilson,Callum Wilson,2020-21
620,233,Kelechi Iheanacho,Kelechi Iheanacho,2020-21
986,366,Danny Ings,Danny Ings,2020-21
4456,91,Chris Wood,Chris Wood,2020-21
522,141,Wilfried Zaha,Wilfried Zaha,2020-21
556,306,Marcus Rashford,Marcus Rashford,2020-21
838,251,Sadio Mané,Sadio Mané,2020-21
2251,543,Gareth Bale,Gareth Bale,2020-21
7153,481,Matheus Pereira,Matheus Pereira,2020-21
318,4,Pierre-Emerick Aubameyang,Pierre-Emerick Aubameyang,2020-21
531,437,Michail Antonio,Michail Antonio,2020-21
606,132,Christian Benteke,Christian Benteke,2020-21
618,276,Raheem Sterling,Raheem Sterling,2020-21
3294,569,Edinson Cavani,Edinson Cavani,2020-21
5612,45,Anwar El Ghazi,Anwar El Ghazi,2020-21
5656,18,Nicolas Pepe,Nicolas Pépé,2020-21
8288,449,Tomas Soucek,Tomas Soucek,2020-21
482,249,Roberto Firmino,Roberto Firmino,2020-21
558,301,Jesse Lingard,Jesse Lingard,2020-21
750,275,Riyad Mahrez,Riyad Mahrez,2020-21
5543,282,Gabriel Jesus,Gabriel Fernando de Jesus,2020-21
6055,284,Phil Foden,Phil Foden,2020-21
6681,235,Harvey Barnes,Harvey Barnes,2020-21
6854,468,Diogo Jota,Diogo Jota,2020-21
7700,377,Che Adams,Che Adams,2020-21
843,370,James Ward-Prowse,James Ward-Prowse,2020-21
1776,445,Jarrod Bowen,Jarrod Bowen,2020-21
3621,68,Neal Maupay,Neal Maupay,2020-21
6630,20,Joe Willock,Joseph Willock,2020-21
6818,231,James Maddison,James Maddison,2020-21
7711,344,David McGoldrick,David McGoldrick,2020-21
8718,200,Stuart Dallas,Stuart Dallas,2020-21
8720,203,Jack Harrison,Jack Harrison,2020-21
695,540,Bertrand Traoré,Bertrand Traoré,2020-21
1389,105,Jorginho,Jorge Luiz Frello Filho,2020-21
2381,492,Rodrigo,Rodrigo Moreno,2020-21
6026,166,Richarlison,Richarlison de Andrade,2020-21
6441,287,Ferrán Torres,Ferran Torres,2020-21
7490,315,Mason Greenwood,Mason Greenwood,2020-21
65,117,Timo Werner,Timo Werner,2020-21
447,272,Kevin De Bruyne,Kevin De Bruyne,2020-21
501,588,Danny Welbeck,Danny Welbeck,2020-21
675,37,Jack Grealish,Jack Grealish,2020-21
702,118,Tammy Abraham,Tammy Abraham,2020-21
714,150,Gylfi Sigurdsson,Gylfi Sigurdsson,2020-21
2249,508,James Rodríguez,James Rodríguez,2020-21
5956,228,Youri Tielemans,Youri Tielemans,2020-21
7768,120,Mason Mount,Mason Mount,2020-21
8026,570,Raphinha,Raphael Dias Belloli,2020-21
935,110,Kurt Zouma,Kurt Zouma,2020-21
2335,450,Pablo Fornals,Pablo Fornals,2020-21
4476,358,Callum Robinson,Callum Robinson,2020-21
6048,62,Lewis Dunk,Lewis Dunk,2020-21
6382,474,Pedro Neto,Pedro Lomba Neto,2020-21
6827,181,Bobby Reid,Bobby Decordova-Reid,2020-21
6853,466,Rúben Neves,Rúben Diogo da Silva Neves,2020-21
7322,24,Bukayo Saka,Bukayo Saka,2020-21
7698,69,Leandro Trossard,Leandro Trossard,2020-21
87,340,Joelinton,Joelinton Cássio Apolinário de Lira,2020-21
502,103,Olivier Giroud,Olivier Giroud,2020-21
553,303,Anthony Martial,Anthony Martial,2020-21
586,273,John Stones,John Stones,2020-21
619,268,Sergio Agüero,Sergio Agüero,2020-21
2662,119,Christian Pulisic,Christian Pulisic,2020-21
4105,460,Raúl Jiménez,Raúl Jiménez,2020-21
4381,198,Mateusz Klich,Mateusz Klich,2020-21
5220,500,Kai Havertz,Kai Havertz,2020-21
5556,557,Ademola Lookman,Ademola Lookman,2020-21
5560,309,Scott McTominay,Scott McTominay,2020-21
6893,368,Stuart Armstrong,Stuart Armstrong,2020-21
7420,339,Miguel Almirón,Miguel Almirón,2020-21
8706,489,Eberechi Eze,Eberechi Eze,2020-21
8778,504,Fabio Silva,Fabio Silva,2020-21
101,338,Allan Saint-Maximin,Allan Saint-Maximin,2020-21
111,369,Jannik Vestergaard,Jannik Vestergaard,2020-21
239,57,Pascal Groß,Pascal Groß,2020-21
503,148,Theo Walcott,Theo Walcott,2020-21
528,432,Angelo Ogbonna,Angelo Ogbonna,2020-21
592,106,Ross Barkley,Ross Barkley,2020-21
669,89,Ashley Westwood,Ashley Westwood,2020-21
773,184,Aleksandar Mitrovic,Aleksandar Mitrović,2020-21
782,232,Ben Chilwell,Benjamin Chilwell,2020-21
804,576,Craig Dawson,Craig Dawson,2020-21
964,412,Kyle Bartley,Kyle Bartley,2020-21
1017,93,Matej Vydra,Matej Vydra,2020-21
1653,156,Michael Keane,Michael Keane,2020-21
1740,296,Paul Pogba,Paul Pogba,2020-21
3293,392,Lucas Moura,Lucas Rodrigues Moura da Silva,2020-21
3428,205,Hélder Costa,Hélder Wander Sousa de Azevedo e Costa,2020-21
3491,461,Romain Saiss,Romain Saïss,2020-21
3683,187,Ivan Cavaleiro,Ivan Ricardo Neves Abreu Cavaleiro,2020-21
4422,87,Ashley Barnes,Ashley Barnes,2020-21
5587,665,Josh Maja,Josh Maja,2020-21
5595,311,Daniel James,Daniel James,2020-21
5962,405,Tanguy NDombele Alvaro,Tanguy Ndombele,2020-21
6144,441,Sébastien Haller,Sébastien Haller,2020-21
7712,343,Billy Sharp,Billy Sharp,2020-21
7723,38,John McGinn,John McGinn,2020-21
8239,258,Takumi Minamino,Takumi Minamino,2020-21
8291,469,Daniel Podence,Daniel Castelo Podence,2020-21
9290,648,Mbaye Diagne,Mbaye Diagne,2020-21
343,396,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,2020-21
725,562,Ola Aina,Ola Aina,2020-21
757,142,Jeffrey Schlupp,Jeffrey Schlupp,2020-21
766,328,Jamaal Lascelles,Jamaal Lascelles,2020-21
770,229,Ayoze Pérez,Ayoze Pérez,2020-21
771,243,Georginio Wijnaldum,Georginio Wijnaldum,2020-21
790,365,Nathan Redmond,Nathan Redmond,2020-21
807,219,Jonny Evans,Jonny Evans,2020-21
900,465,Adama Traoré,Adama Traoré,2020-21
1024,41,Tyrone Mings,Tyrone Mings,2020-21
1621,104,Marcos Alonso,Marcos Alonso,2020-21
1654,88,Ben Mee,Ben Mee,2020-21
1663,90,Johann Berg Gudmundsson,Johann Berg Gudmundsson,2020-21
1678,108,Michy Batshuayi,Michy Batshuayi,2020-21
1687,298,Harry Maguire,Harry Maguire,2020-21
1726,512,Abdoulaye Doucouré,Abdoulaye Doucouré,2020-21
1737,411,Matt Phillips,Matt Phillips,2020-21
1738,408,Hal Robson-Kanu,Hal Robson-Kanu,2020-21
1746,485,Jeff Hendrick,Jeff Hendrick,2020-21
1791,259,Trent Alexander-Arnold,Trent Alexander-Arnold,2020-21
2379,277,João Cancelo,João Pedro Cavaco Cancelo,2020-21
2496,286,Rodri,Rodrigo Hernandez,2020-21
3203,451,Issa Diop,Issa Diop,2020-21
3288,490,Thiago Silva,Thiago Thiago,2020-21
3389,274,Benjamin Mendy,Benjamin Mendy,2020-21
3600,389,Serge Aurier,Serge Aurier,2020-21
3635,281,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,2020-21
4490,419,Semi Ajayi,Oluwasemilogo Adesewo Ibidapo Ajayi,2020-21
5553,448,Declan Rice,Declan Rice,2020-21
5584,313,Aaron Wan-Bissaka,Aaron Wan-Bissaka,2020-21
5613,494,Gabriel,Gabriel Magalhães,2020-21
6027,144,Jairo Riedewald,Jairo Riedewald,2020-21
6049,65,Solly March,Solomon March,2020-21
6063,497,Jacob Murphy,Jacob Murphy,2020-21
6157,498,Timothy Castagne,Timothy Castagne,2020-21
6456,122,Callum Hudson-Odoi,Callum Hudson-Odoi,2020-21
6482,22,Eddie Nketiah,Edward Nketiah,2020-21
6521,162,Yerry Mina,Yerry Mina,2020-21
6756,100,Dwight McNeil,Dwight McNeil,2020-21
7230,23,Emile Smith-Rowe,Emile Smith Rowe,2020-21
7722,40,Trézéguet,Mahmoud Ahmed Ibrahim Hassan,2020-21
7726,46,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,2020-21
7752,26,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,2020-21
7753,239,James Justin,James Justin,2020-21
7991,78,Aaron Connolly,Aaron Connolly,2020-21
8722,201,Ezgjan Alioski,Ezgjan Alioski,2020-21
8992,114,Hakim Ziyech,Hakim Ziyech,2020-21
9040,544,Conor Gallagher,Conor Gallagher,2020-21
9205,510,Jayden Bogle,Jayden Bogle,2020-21
76,334,Fabian Schär,Fabian Schär,2020-21
204,9,Granit Xhaka,Granit Xhaka,2020-21
229,531,Thiago Alcántara,Thiago Alcántara do Nascimento,2020-21
332,246,Joel Matip,Joel Matip,2020-21
486,54,Adam Lallana,Adam Lallana,2020-21
492,11,Héctor Bellerín,Héctor Bellerín,2020-21
496,526,Mohamed Elneny,Mohamed Naser El Sayed Elneny,2020-21
500,159,Alex Iwobi,Alex Iwobi,2020-21
512,486,Scott Dann,Scott Dann,2020-21
532,133,Cheikhou Kouyaté,Cheikhou Kouyaté,2020-21
535,439,Manuel Lanzini,Manuel Lanzini,2020-21
537,320,Andy Carroll,Andy Carroll,2020-21
554,290,Juan Mata,Juan Mata,2020-21
579,279,Nathan Aké,Nathan Aké,2020-21
605,244,Jordan Henderson,Jordan Henderson,2020-21
638,270,Kyle Walker,Kyle Walker,2020-21
639,386,Toby Alderweireld,Toby Alderweireld,2020-21
644,387,Erik Lamela,Erik Lamela,2020-21
672,140,Jordan Ayew,Jordan Ayew,2020-21
681,102,César Azpilicueta,César Azpilicueta,2020-21
688,115,Ruben Loftus-Cheek,Ruben Loftus-Cheek,2020-21
699,125,Gary Cahill,Gary Cahill,2020-21
700,478,Willian,Willian Borges Da Silva,2020-21
743,329,Dwight Gayle,Dwight Gayle,2020-21
753,221,Marc Albrighton,Marc Albrighton,2020-21
759,227,Daniel Amartey,Daniel Amartey,2020-21
769,321,Jonjo Shelvey,Jonjo Shelvey,2020-21
775,137,Andros Townsend,Andros Townsend,2020-21
789,95,Robbie Brady,Robbie Brady,2020-21
833,250,Virgil van Dijk,Virgil van Dijk,2020-21
842,364,Oriol Romeu,Oriol Romeu Vidal,2020-21
844,86,Jay Rodriguez,Jay Rodriguez,2020-21
853,331,Paul Dummett,Paul Dummett,2020-21
875,324,Ciaran Clark,Ciaran Clark,2020-21
966,248,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,2020-21
985,165,Mason Holgate,Mason Holgate,2020-21
1006,300,Luke Shaw,Luke Shaw,2020-21
1014,206,Tyler Roberts,Tyler Roberts,2020-21
1053,50,Keinan Davis,Keinan Davis,2020-21
1234,225,Dennis Praet,Dennis Praet,2020-21
1257,252,Alisson,Alisson Ramses Becker,2020-21
1299,493,Mario Lemina,Mario Lemina,2020-21
1545,333,Emil Krafth,Emil Krafth,2020-21
1652,92,Matthew Lowton,Matthew Lowton,2020-21
1665,81,James Tarkowski,James Tarkowski,2020-21
1676,3,David Luiz,David Luiz Moreira Marinho,2020-21
1688,255,Andrew Robertson,Andrew Robertson,2020-21
1736,357,Oliver McBurnie,Oliver McBurnie,2020-21
1822,109,Antonio Rüdiger,Antonio Rüdiger,2020-21
2163,549,Diego Llorente,Diego Llorente,2020-21
2361,642,Willian José,Willian José Da Silva,2020-21
2517,645,Martin Odegaard,Martin Ødegaard,2020-21
3422,454,João Moutinho,João Filipe Iria Santos Moutinho,2020-21
3585,587,Said Benrahma,Saïd Benrahma,2020-21
4391,422,Darnell Furlong,Darnell Furlong,2020-21
5256,424,Oliver Burke,Oliver Burke,2020-21
5264,238,Caglar Söyüncü,Çaglar Söyüncü,2020-21
5545,236,Wilfred Ndidi,Wilfred Ndidi,2020-21
5549,138,Luka Milivojevic,Luka Milivojevic,2020-21
5609,76,Yves Bissouma,Yves Bissouma,2020-21
5681,403,Giovani Lo Celso,Giovani Lo Celso,2020-21
5735,641,Jean-Philippe Mateta,Jean-Philippe Mateta,2020-21
6042,376,Jan Bednarek,Jan Bednarek,2020-21
6080,308,Victor Lindelöf,Victor Lindelöf,2020-21
6163,546,Nélson Semedo,Nélson Cabral Semedo,2020-21
6314,571,Joachim Andersen,Joachim Andersen,2020-21
6424,452,Ben Johnson,Ben Johnson,2020-21
6651,446,Grady Diangana,Grady Diangana,2020-21
6665,263,Curtis Jones,Curtis Jones,2020-21
6674,563,Rayan Ait Nouri,Rayan Ait Nouri,2020-21
6817,299,Fred,Frederico Rodrigues de Paula Santos,2020-21
6834,182,Joe Bryan,Joe Bryan,2020-21
6835,175,Tom Cairney,Tom Cairney,2020-21
6850,458,Willy Boly,Willy Boly,2020-21
6851,459,Conor Coady,Conor Coady,2020-21
6857,473,Morgan Gibbs-White,Morgan Gibbs-White,2020-21
6859,39,Kortney Hause,Kortney Hause,2020-21
6891,438,Ryan Fredericks,Ryan Fredericks,2020-21
6892,443,Fabián Balbuena,Fabián Balbuena,2020-21
7063,154,Bernard,Bernard Anício Caldeira Duarte,2020-21
7236,464,Leander Dendoncker,Leander Dendoncker,2020-21
7382,61,Dan Burn,Dan Burn,2020-21
7390,582,Karlan Grant,Karlan Grant,2020-21
7395,564,Carlos Vinicius,Carlos Vinicius Alves Morais,2020-21
7699,66,Adam Webster,Adam Webster,2020-21
7701,382,Moussa Djenepo,Moussa Djenepo,2020-21
7714,356,Ben Osborn,Ben Osborn,2020-21
7721,33,Conor Hourihane,Conor Hourihane,2020-21
8020,79,Steven Alzate,Steven Alzate,2020-21
8067,123,Reece James,Reece James,2020-21
8089,17,Kieran Tierney,Kieran Tierney,2020-21
8214,146,Tyrick Mitchell,Tyrick Mitchell,2020-21
8226,77,Tariq Lamptey,Tariq Lamptey,2020-21
8228,589,Nathaniel Phillips,Nathaniel Phillips,2020-21
8285,360,Sander Berge,Sander Berge,2020-21
8300,400,Steven Bergwijn,Steven Bergwijn,2020-21
8379,80,Alexis Mac Allister,Alexis Mac Allister,2020-21
8456,524,Nathan Tella,Nathan Tella,2020-21
8481,519,Jimmy Dunne,Jimmy Dunne,2020-21
8562,240,Luke Thomas,Luke Thomas,2020-21
8717,211,Pascal Struijk,Pascal Struijk,2020-21
8719,204,Kalvin Phillips,Kalvin Phillips,2020-21
8780,67,Joël Veltman,Joël Veltman,2020-21
8816,195,Liam Cooper,Liam Cooper,2020-21
8821,495,Donny van de Beek,Donny van de Beek,2020-21
8961,556,Rúben Dias,Rúben Santos Gato Alves Dias,2020-21
9163,603,Kean Bryan,Kean Bryan,2020-21
9501,695,Fabio Carvalho,Fabio Carvalho,2020-21
9509,699,Daniel Jebbison,Daniel Jebbison,2020-21
9524,702,Anthony Elanga,Anthony Elanga,2020-21
181,8,Bernd Leno,Bernd Leno,2020-21
200,116,Andreas Christensen,Andreas Christensen,2020-21
342,14,Sead Kolasinac,Sead Kolasinac,2020-21
461,322,Matt Ritchie,Matt Ritchie,2020-21
465,651,Joshua King,Joshua King,2020-21
484,256,Divock Origi,Divock Origi,2020-21
485,127,Mamadou Sakho,Mamadou Sakho,2020-21
489,241,James Milner,James Milner,2020-21
508,13,Calum Chambers,Calum Chambers,2020-21
510,134,Joel Ward,Joel Ward,2020-21
525,135,Martin Kelly,Martin Kelly,2020-21
527,245,Adrián,Adrián San Miguel del Castillo,2020-21
530,129,James Tomkins,James Tomkins,2020-21
533,427,Mark Noble,Mark Noble,2020-21
534,435,Aaron Cresswell,Aaron Cresswell,2020-21
540,430,Darren Randolph,Darren Randolph,2020-21
545,407,Kieran Gibbs,Kieran Gibbs,2020-21
546,291,David de Gea,David de Gea,2020-21
549,312,Timothy Fosu-Mensah,Timothy Fosu-Mensah,2020-21
573,293,Odion Ighalo,Odion Ighalo,2020-21
585,152,Seamus Coleman,Seamus Coleman,2020-21
587,529,Phil Jagielka,Phil Jagielka,2020-21
589,131,James McCarthy,James McCarthy,2020-21
603,577,Nathaniel Clyne,Nathaniel Clyne,2020-21
614,266,Fernandinho,Fernando Luiz Rosa,2020-21
624,101,Willy Caballero,Willy Caballero,2020-21
633,130,James McArthur,James McArthur,2020-21
635,363,Alex McCarthy,Alex McCarthy,2020-21
637,383,Hugo Lloris,Hugo Lloris,2020-21
643,391,Eric Dier,Eric Dier,2020-21
645,394,Dele Alli,Bamidele Alli,2020-21
660,395,Ben Davies,Ben Davies,2020-21
661,188,Josh Onomah,Josh Onomah,2020-21
682,530,Branislav Ivanovic,Branislav Ivanovic,2020-21
697,295,Nemanja Matic,Nemanja Matic,2020-21
703,121,Fikayo Tomori,Fikayo Tomori,2020-21
706,431,Lukasz Fabianski,Lukasz Fabianski,2020-21
708,323,Federico Fernández,Federico Fernández,2020-21
710,31,Neil Taylor,Neil Taylor,2020-21
712,84,Jack Cork,Jack Cork,2020-21
727,335,DeAndre Yedlin,DeAndre Yedlin,2020-21
730,139,Patrick van Aanholt,Patrick van Aanholt,2020-21
741,157,Jordan Pickford,Jordan Pickford,2020-21
745,217,Kasper Schmeichel,Kasper Schmeichel,2020-21
748,216,Wes Morgan,Wes Morgan,2020-21
749,218,Christian Fuchs,Christian Fuchs,2020-21
751,113,N&#039;Golo Kanté,N'Golo Kanté,2020-21
762,230,Demarai Gray,Demarai Gray,2020-21
772,385,Moussa Sissoko,Moussa Sissoko,2020-21
780,325,Karl Darlow,Karl Darlow,2020-21
785,453,John Ruddy,John Ruddy,2020-21
831,523,Fraser Forster,Fraser Forster,2020-21
835,362,Ryan Bertrand,Ryan Bertrand,2020-21
839,361,Shane Long,Shane Long,2020-21
847,5,Cédric Soares,Cédric Soares,2020-21
848,415,Charlie Austin,Charlie Austin,2020-21
856,586,Jack Butland,Jack Butland,2020-21
857,82,Phil Bardsley,Phil Bardsley,2020-21
876,149,Fabian Delph,Fabian Delph,2020-21
884,42,Matt Targett,Matt Targett,2020-21
885,375,Kyle Walker-Peters,Kyle Walker-Peters,2020-21
887,83,Erik Pieters,Erik Pieters,2020-21
888,247,Xherdan Shaqiri,Xherdan Shaqiri,2020-21
910,373,Harrison Reed,Harrison Reed,2020-21
934,307,Axel Tuanzebe,Axel Tuanzebe,2020-21
971,397,Harry Winks,Harry Winks,2020-21
978,417,Sam Johnstone,Sam Johnstone,2020-21
987,260,Joseph Gomez,Joseph Gomez,2020-21
1013,423,Sam Field,Sam Field,2020-21
1042,163,Tom Davies,Tom Davies,2020-21
1084,160,Jonjoe Kenny,Jonjoe Kenny,2020-21
1208,440,Felipe Anderson,Felipe Anderson Pereira Gomes,2020-21
1245,111,Emerson,Emerson Palmieri dos Santos,2020-21
1304,169,Moise Kean,Moise Kean,2020-21
1379,502,Allan,Allan Marques Loureiro,2020-21
1682,579,Islam Slimani,Islam Slimani,2020-21
1683,507,Ryan Fraser,Ryan Fraser,2020-21
1685,29,Ahmed Elmohamady,Ahmed El Mohamady,2020-21
1689,409,Jake Livermore,Jake Livermore,2020-21
1691,428,Robert Snodgrass,Robert Snodgrass,2020-21
1699,7,Shkodran Mustafi,Shkodran Mustafi,2020-21
1719,332,Javier Manquillo,Javier Manquillo,2020-21
1735,367,Jack Stephens,Jack Stephens,2020-21
1739,310,Eric Bailly,Eric Bailly,2020-21
1747,85,Kevin Long,Kevin Long,2020-21
1748,359,Lys Mousset,Lys Mousset,2020-21
1749,16,Rob Holding,Rob Holding,2020-21
1750,15,Ainsley Maitland-Niles,Ainsley Maitland-Niles,2020-21
1760,442,Arthur Masuaku,Arthur Masuaku,2020-21
1785,518,Nampalys Mendy,Nampalys Mendy,2020-21
1823,155,Lucas Digne,Lucas Digne,2020-21
1828,568,Alex Telles,Alex Nicolao Telles,2020-21
2164,193,Pablo Hernández,Pablo Hernández Domínguez,2020-21
2190,128,Vicente Guaita,Vicente Guaita,2020-21
2254,107,Mateo Kovacic,Mateo Kovacic,2020-21
2259,194,Kiko Casilla,Francisco Casilla Cortés,2020-21
2280,462,Jonny,Jonathan Castro Otto,2020-21
2310,516,Alphonse Areola,Alphonse Areola,2020-21
2328,567,Thomas Partey,Thomas Partey,2020-21
2383,158,André Gomes,André Filipe Tavares Gomes,2020-21
2385,70,Mat Ryan,Mathew Ryan,2020-21
2446,501,Dani Ceballos,Daniel Ceballos Fernández,2020-21
2498,280,Aymeric Laporte,Aymeric Laporte,2020-21
2958,283,Oleksandr Zinchenko,Oleksandr Zinchenko,2020-21
3231,410,Kamil Grosicki,Kamil Grosicki,2020-21
3303,226,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,2020-21
3304,173,Maxime Le Marchand,Maxime Le Marchand,2020-21
3420,253,Fabinho,Fabio Henrique Tavares,2020-21
3696,647,Morgan Sanson,Morgan Sanson,2020-21
3979,414,Ahmed Hegazy,Ahmed El-Sayed Hegazy,2020-21
4401,12,Emiliano Martinez,Emiliano Martínez,2020-21
4764,161,Jean-Philippe Gbamin,Jean-Philippe Gbamin,2020-21
4866,190,Aboubakar Kamara,Aboubakar Kamara,2020-21
4918,626,Patrick Cutrone,Patrick Cutrone,2020-21
5061,112,Kepa,Kepa Arrizabalaga,2020-21
5245,75,Bernardo,Bernardo Fernandes da Silva Junior,2020-21
5247,261,Naby Keita,Naby Keita,2020-21
5274,178,Michael Hector,Michael Hector,2020-21
5552,96,Nick Pope,Nick Pope,2020-21
5562,426,Rekeem Harper,Rekeem Harper,2020-21
5569,262,Rhian Brewster,Rhian Brewster,2020-21
5590,572,Tosin Adarabioyo,Tosin Adarabioyo,2020-21
5603,483,Aaron Ramsdale,Aaron Ramsdale,2020-21
5708,505,Fernando Marçal,Fernando Marçal,2020-21
5973,517,Kenny Tete,Kenny Tete,2020-21
6044,97,Charlie Taylor,Charlie Taylor,2020-21
6050,59,Davy Pröpper,Davy Pröpper,2020-21
6051,55,Dale Stephens,Dale Stephens,2020-21
6054,278,Ederson,Ederson Santana de Moraes,2020-21
6062,336,Isaac Hayden,Isaac Hayden,2020-21
6067,585,Terence Kongolo,Terence Kongolo,2020-21
6122,52,Douglas Luiz,Douglas Luiz Soares de Paulo,2020-21
6162,541,Cengiz Ünder,Cengiz Ünder,2020-21
6231,72,José Izquierdo,José Izquierdo,2020-21
6249,398,Davinson Sánchez,Davinson Sánchez,2020-21
6273,491,Robin Koch,Robin Koch,2020-21
6274,436,Andriy Yarmolenko,Andriy Yarmolenko,2020-21
6350,550,Jayson Molumby,Jayson Molumby,2020-21
6369,509,Ethan Ampadu,Ethan Ampadu,2020-21
6377,584,Joe Rodon,Joe Rodon,2020-21
6418,234,Hamza Choudhury,Hamza Choudhury,2020-21
6434,191,Franck Zambo,André-Frank Zambo Anguissa,2020-21
